RatingID	facility_id	OwnerID	ActivityDate	Fine	score
R88926	FA0020874	OW0001550	2019-07-17	328	92
R44786	FA0053086	OW0001551	2018-08-02	222	92
R18964	FA0022727	OW0001552	2020-07-10	443	92
R32387	FA0251376	OW0001553	2020-02-01	347	92
R22153	FA0239139	OW0001554	2020-11-12	497	94
R73830	FA0021441	OW0001555	2019-08-16	483	94
R84726	FA0177226	OW0001556	2020-06-08	429	94
R14120	FA0179821	OW0001557	2019-12-04	486	94
R44526	FA0249928	OW0001558	2019-06-06	150	94
R56242	FA0018422	OW0001559	2019-09-23	152	94
R79151	FA0164782	OW0001560	2019-05-19	476	99
R10625	FA0251721	OW0001561	2018-06-16	280	95
R28887	FA0160867	OW0001562	2019-05-24	120	95
R31295	FA0009776	OW0001563	2020-04-28	226	95
R42011	FA0247990	OW0001564	2020-03-11	128	95
R42750	FA0173639	OW0001565	2018-07-16	381	95
R29437	FA0049298	OW0001566	2018-06-12	466	91
R69202	FA0251000	OW0001567	2018-07-03	457	91
R89037	FA0014590	OW0001568	2020-05-28	105	91
R45125	FA0221954	OW0001569	2019-06-19	136	91
R68113	FA0013906	OW0001570	2018-03-19	121	91
R10736	FA0221455	OW0001571	2019-08-28	431	91
R24630	FA0060792	OW0001572	2019-11-28	201	91
R68303	FA0037206	OW0001573	2019-08-24	107	91
R87229	FA0165112	OW0001574	2020-08-15	473	97
R54225	FA0248992	OW0001575	2018-04-13	284	97
R87156	FA0138306	OW0001576	2018-07-24	385	82
R87158	FA0057605	OW0001577	2020-07-26	220	82
R61472	FA0038306	OW0001578	2020-02-27	156	97
R50686	FA0171307	OW0001579	2019-02-15	388	82
R41373	FA0252435	OW0001580	2018-04-09	281	82
R43997	FA0242692	OW0001581	2018-11-02	415	82
R30830	FA0008287	OW0001582	2018-11-17	430	82
R75948	FA0053093	OW0001583	2018-05-09	204	82
R84403	FA0171703	OW0001584	2020-11-19	166	82
R22903	FA0160865	OW0001585	2019-08-10	464	82
R74958	FA0252553	OW0001586	2018-04-26	412	82
R89008	FA0137447	OW0001587	2018-06-09	444	82
R52124	FA0021449	OW0001588	2019-10-20	452	82
R71296	FA0059739	OW0001589	2020-03-10	216	82
R49363	FA0037873	OW0001590	2019-10-04	164	82
R59167	FA0054829	OW0001591	2018-12-25	166	96
R49404	FA0009018	OW0001592	2020-11-24	352	96
R12471	FA0008772	OW0001593	2020-03-19	236	96
R31525	FA0049410	OW0001594	2020-10-09	226	96
R50782	FA0048005	OW0001595	2019-04-10	302	97
R12482	FA0032011	OW0001596	2019-06-12	473	97
R73742	FA0046501	OW0001597	2018-03-21	255	97
R21956	FA0240124	OW0001598	2019-08-25	186	90
R70917	FA0251802	OW0001599	2019-11-19	162	90
R53396	FA0178480	OW0001600	2018-08-25	452	90
R15203	FA0243020	OW0001601	2018-02-17	351	90
R24201	FA0137956	OW0001602	2018-07-06	127	90
R29782	FA0026904	OW0001603	2020-07-16	433	90
R76304	FA0062294	OW0001604	2019-07-25	344	90
R27824	FA0164362	OW0001605	2018-04-07	490	95
R45723	FA0011116	OW0001606	2018-02-25	387	95
R65388	FA0238790	OW0001607	2019-12-17	379	95
R15891	FA0065929	OW0001608	2020-09-22	390	95
R79953	FA0065280	OW0001609	2018-10-01	279	91
R82215	FA0023835	OW0001610	2019-09-04	424	91
R16658	FA0156835	OW0001611	2019-03-15	382	91
R14545	FA0005718	OW0001612	2020-04-05	467	91
R13741	FA0013160	OW0001613	2018-06-10	445	91
R10979	FA0050026	OW0001614	2019-02-03	281	91
R46728	FA0166206	OW0001615	2020-07-28	285	95
R77251	FA0068078	OW0001616	2019-03-16	468	95
R34997	FA0015382	OW0001617	2018-07-11	244	95
R83945	FA0138171	OW0001618	2019-07-23	286	95
R45601	FA0064850	OW0001619	2019-04-17	259	94
R64393	FA0032721	OW0001620	2020-12-07	404	94
R29485	FA0012540	OW0001621	2020-12-07	251	94
R10187	FA0025472	OW0001622	2020-07-19	398	86
R57364	FA0052052	OW0001623	2019-08-27	459	86
R84707	FA0034301	OW0001624	2019-11-28	401	86
R20203	FA0027688	OW0001625	2020-02-16	247	86
R71279	FA0005299	OW0001626	2020-03-26	176	86
R86582	FA0165004	OW0001627	2018-10-21	438	86
R14726	FA0012512	OW0001628	2019-06-04	295	86
R63950	FA0015137	OW0001629	2018-06-23	227	86
R30990	FA0038721	OW0001630	2020-11-12	361	86
R39288	FA0044265	OW0001631	2018-02-05	374	86
R38240	FA0160409	OW0001632	2020-09-28	364	86
R72413	FA0164418	OW0001633	2020-10-03	285	86
R12855	FA0257155	OW0001634	2018-03-14	331	94
R22978	FA0245067	OW0001635	2018-05-08	272	94
R55695	FA0244247	OW0001636	2018-09-12	191	94
R57911	FA0067102	OW0001637	2020-08-12	152	94
R47736	FA0066005	OW0001638	2018-08-15	213	94
R51496	FA0159590	OW0001639	2019-11-16	123	98
R48166	FA0160684	OW0001640	2020-09-02	370	98
R87814	FA0137521	OW0001641	2020-09-20	161	96
R64965	FA0046753	OW0001642	2018-07-19	392	96
R85825	FA0250009	OW0001643	2019-09-14	469	96
R51780	FA0001320	OW0001644	2018-10-23	363	96
R69742	FA0020312	OW0001645	2020-08-25	499	93
R20242	FA0024163	OW0001646	2020-09-25	351	93
R59095	FA0176826	OW0001647	2020-07-03	283	93
R54870	FA0010145	OW0001648	2019-07-27	232	93
R23475	FA0036082	OW0001649	2018-08-18	215	93
R58169	FA0007313	OW0001650	2018-05-08	466	93
R83418	FA0222939	OW0001651	2018-04-13	368	98
R52847	FA0022886	OW0001652	2019-04-20	165	98
R66461	FA0067259	OW0001653	2018-06-26	111	97
R56156	FA0049228	OW0001654	2020-09-05	226	93
R21421	FA0053932	OW0001655	2018-09-06	433	93
R55967	FA0038203	OW0001656	2019-03-06	260	93
R37046	FA0136736	OW0001657	2020-05-20	307	93
R31314	FA0072510	OW0001658	2018-12-09	481	93
R12370	FA0024015	OW0001659	2019-06-09	226	93
R27002	FA0048106	OW0001660	2019-06-25	401	97
R60776	FA0029216	OW0001661	2020-04-14	283	97
R83427	FA0044812	OW0001662	2020-04-28	298	90
R44345	FA0257380	OW0001663	2019-05-07	118	90
R85747	FA0016265	OW0001664	2018-07-02	102	90
R32141	FA0222796	OW0001665	2018-05-06	325	90
R72691	FA0065030	OW0001666	2018-12-16	116	90
R31523	FA0027285	OW0001667	2018-06-15	468	90
R75672	FA0017969	OW0001668	2020-05-27	122	90
R22230	FA0035622	OW0001669	2018-12-08	181	97
R48912	FA0247964	OW0001670	2018-12-23	344	97
R45934	FA0255808	OW0001671	2020-04-03	310	97
R51979	FA0256474	OW0001672	2020-08-15	289	94
R18818	FA0178676	OW0001673	2019-04-06	500	94
R12300	FA0143311	OW0001674	2018-02-16	337	94
R33623	FA0064351	OW0001675	2020-04-18	235	94
R22490	FA0175039	OW0001676	2019-07-26	459	94
R71919	FA0176886	OW0001677	2020-05-12	234	91
R73241	FA0241729	OW0001678	2018-08-05	314	91
R74822	FA0171391	OW0001679	2020-03-21	214	91
R24753	FA0163296	OW0001680	2019-04-28	104	91
R77585	FA0021969	OW0001681	2018-09-25	414	91
R81960	FA0062089	OW0001682	2020-05-03	234	91
R65665	FA0151380	OW0001683	2019-12-17	231	91
R44472	FA0174769	OW0001684	2020-03-10	261	91
R41938	FA0158536	OW0001685	2020-02-02	423	91
R36893	FA0046091	OW0001686	2020-03-12	343	91
R17902	FA0014357	OW0001687	2020-05-14	188	91
R57020	FA0252438	OW0001688	2019-08-15	235	91
R19923	FA0020602	OW0001689	2020-09-06	443	91
R53024	FA0173659	OW0001690	2019-04-28	121	91
R10492	FA0044836	OW0001691	2019-07-27	136	98
R48308	FA0257072	OW0001692	2019-08-04	359	98
R17870	FA0055665	OW0001693	2019-09-16	150	92
R65362	FA0177642	OW0001694	2020-08-28	494	92
R17010	FA0048228	OW0001695	2018-09-09	111	92
R83996	FA0244989	OW0001696	2018-12-07	179	92
R73953	FA0073806	OW0001697	2020-08-07	400	92
R27721	FA0045423	OW0001698	2019-10-24	227	92
R56652	FA0166177	OW0001699	2018-10-13	374	92
R44224	FA0009877	OW0001700	2019-12-04	249	98
R80527	FA0052954	OW0001701	2018-03-17	307	98
R15353	FA0171318	OW0001702	2018-03-13	143	90
R48847	FA0016827	OW0001703	2018-03-15	288	90
R85099	FA0066872	OW0001704	2019-02-07	381	90
R34436	FA0251980	OW0001705	2020-06-13	475	90
R17486	FA0243031	OW0001706	2018-12-07	262	90
R70494	FA0138933	OW0001707	2020-07-13	441	90
R46472	FA0036774	OW0001708	2019-09-05	471	90
R29027	FA0244216	OW0001709	2018-06-04	280	90
R31564	FA0242846	OW0001710	2018-02-04	328	95
R80848	FA0050528	OW0001711	2020-06-24	196	95
R30254	FA0040489	OW0001712	2019-09-10	271	95
R34976	FA0012529	OW0001713	2018-02-26	384	95
R54120	FA0019718	OW0001714	2019-06-19	345	95
R13597	FA0226423	OW0001715	2020-03-20	191	95
R55817	FA0174240	OW0001716	2020-07-10	413	93
R58403	FA0159420	OW0001717	2019-09-19	271	93
R51423	FA0048708	OW0001718	2018-05-02	105	93
R10852	FA0055394	OW0001719	2019-04-19	436	93
R26302	FA0048597	OW0001720	2020-02-03	104	93
R72450	FA0043940	OW0001721	2018-11-27	411	93
R84991	FA0060417	OW0001722	2020-09-11	375	94
R89281	FA0247827	OW0001723	2019-03-20	453	94
R32758	FA0041324	OW0001724	2018-07-22	383	94
R57996	FA0064837	OW0001725	2019-07-28	408	94
R29475	FA0052044	OW0001726	2018-10-02	152	94
R16443	FA0035912	OW0001727	2020-02-17	144	94
R25483	FA0004763	OW0001728	2020-02-15	220	93
R38249	FA0163712	OW0001729	2018-09-08	462	93
R67069	FA0240775	OW0001730	2019-03-15	224	93
R49405	FA0143772	OW0001731	2018-02-08	383	93
R82357	FA0048294	OW0001732	2019-05-15	203	93
R45908	FA0058877	OW0001733	2018-04-12	255	95
R78229	FA0179095	OW0001734	2018-12-13	299	95
R50565	FA0255833	OW0001735	2018-04-04	209	95
R20299	FA0249424	OW0001736	2018-06-15	203	95
R66612	FA0244447	OW0001737	2020-10-11	216	95
R55175	FA0256364	OW0001738	2020-06-23	418	91
R55642	FA0250628	OW0001739	2019-06-23	369	91
R25939	FA0249909	OW0001740	2018-06-02	414	91
R63739	FA0066003	OW0001741	2020-02-15	499	91
R50059	FA0015937	OW0001742	2018-12-26	185	91
R47592	FA0036036	OW0001743	2019-07-03	173	91
R44760	FA0251959	OW0001744	2019-11-22	220	91
R73773	FA0006928	OW0001745	2018-05-14	372	98
R40968	FA0224978	OW0001746	2020-10-23	129	98
R56635	FA0241488	OW0001747	2018-06-18	283	97
R44459	FA0160818	OW0001748	2018-06-13	280	97
R70951	FA0034314	OW0001749	2020-06-03	475	97
R88834	FA0019307	OW0001750	2020-10-10	337	86
R54871	FA0053036	OW0001751	2019-06-16	226	86
R77236	FA0158119	OW0001752	2019-10-12	478	86
R13827	FA0036545	OW0001753	2020-11-28	269	86
R70498	FA0245094	OW0001754	2018-10-10	212	96
R59334	FA0164158	OW0001755	2019-08-03	373	96
R89996	FA0032799	OW0001756	2020-06-07	106	96
R54316	FA0071681	OW0001757	2018-09-22	380	96
R66451	FA0027370	OW0001758	2018-05-05	450	92
R86926	FA0043836	OW0001759	2019-07-03	157	92
R79674	FA0252603	OW0001760	2020-03-05	325	92
R29177	FA0163106	OW0001761	2020-06-11	184	92
R15551	FA0241380	OW0001762	2019-08-22	472	92
R32235	FA0014684	OW0001763	2020-06-24	289	92
R54542	FA0023865	OW0001764	2019-10-05	111	92
R11600	FA0023628	OW0001765	2018-12-27	178	99
R66509	FA0160812	OW0001766	2018-04-22	297	94
R29038	FA0165596	OW0001767	2019-08-10	337	94
R42327	FA0171644	OW0001768	2020-10-24	407	94
R80980	FA0163389	OW0001769	2020-12-01	127	94
R45248	FA0256365	OW0001770	2019-07-15	408	96
R11989	FA0073234	OW0001771	2020-07-20	232	96
R77146	FA0177412	OW0001772	2019-04-12	179	96
R25713	FA0251717	OW0001773	2020-07-04	179	96
R43232	FA0027884	OW0001774	2018-11-25	169	91
R69797	FA0058216	OW0001775	2020-07-01	234	91
R11755	FA0015325	OW0001776	2018-03-19	481	91
R38533	FA0030354	OW0001777	2018-08-20	435	91
R47528	FA0257363	OW0001778	2019-04-08	240	91
R40178	FA0034102	OW0001779	2020-07-08	150	91
R74829	FA0142892	OW0001780	2019-02-01	456	91
R34092	FA0180608	OW0001781	2019-04-02	368	91
R40888	FA0012295	OW0001782	2018-08-11	367	91
R66851	FA0171626	OW0001783	2020-11-07	159	91
R47160	FA0044276	OW0001784	2019-11-19	277	91
R66767	FA0020748	OW0001785	2020-02-26	262	91
R13705	FA0012179	OW0001786	2019-04-22	305	91
R22118	FA0014888	OW0001787	2020-06-21	320	97
R87460	FA0142239	OW0001788	2019-09-07	304	97
R22473	FA0203421	OW0001789	2020-08-28	392	97
R86580	FA0252480	OW0001790	2020-07-25	261	96
R51046	FA0257341	OW0001791	2020-10-02	360	96
R27939	FA0250610	OW0001792	2019-02-10	412	96
R16663	FA0255767	OW0001793	2019-10-26	283	96
R19964	FA0246040	OW0001794	2020-09-03	118	96
R11991	FA0159041	OW0001795	2018-04-03	435	96
R21348	FA0037161	OW0001796	2020-06-04	132	96
R33566	FA0178934	OW0001797	2020-05-04	346	96
R65140	FA0050623	OW0001798	2020-11-26	228	91
R38951	FA0025574	OW0001799	2019-02-25	379	91
R28922	FA0067925	OW0001800	2019-11-13	430	91
R34835	FA0243062	OW0001801	2018-02-11	258	91
R69710	FA0165716	OW0001802	2019-08-13	258	91
R85251	FA0174942	OW0001803	2020-10-24	451	91
R33834	FA0256504	OW0001804	2020-05-16	473	91
R31865	FA0177851	OW0001805	2018-04-19	497	91
R26652	FA0051830	OW0001806	2019-06-26	101	96
R78364	FA0171702	OW0001807	2018-10-21	270	96
R25254	FA0026957	OW0001808	2020-08-15	171	96
R39347	FA0005441	OW0001809	2020-11-17	397	90
R39064	FA0071484	OW0001810	2020-05-19	458	90
R62989	FA0142143	OW0001811	2018-12-02	353	90
R74003	FA0251637	OW0001812	2020-12-22	177	90
R80816	FA0251788	OW0001813	2020-11-08	140	90
R87511	FA0051071	OW0001814	2020-10-03	360	90
R39243	FA0044470	OW0001815	2020-11-08	229	99
R50916	FA0225596	OW0001816	2018-09-18	121	80
R24692	FA0068597	OW0001817	2019-08-01	286	80
R89248	FA0051275	OW0001818	2019-06-21	216	80
R67149	FA0239206	OW0001819	2020-11-05	381	80
R21703	FA0222202	OW0001820	2018-12-24	270	80
R61389	FA0163762	OW0001821	2019-09-10	383	80
R32280	FA0061468	OW0001822	2020-05-26	282	80
R46356	FA0020384	OW0001823	2019-02-08	350	80
R68700	FA0023014	OW0001824	2019-02-20	248	80
R68001	FA0071850	OW0001825	2020-12-17	104	80
R52397	FA0015080	OW0001826	2018-10-17	469	80
R49525	FA0159776	OW0001827	2018-02-09	489	80
R48132	FA0045141	OW0001828	2018-08-09	213	80
R68139	FA0033044	OW0001829	2020-10-26	328	92
R13081	FA0033222	OW0001830	2020-02-01	361	92
R23785	FA0242335	OW0001831	2020-05-05	467	92
R55779	FA0017507	OW0001832	2019-03-28	342	92
R38215	FA0242670	OW0001833	2020-09-23	451	92
R66774	FA0179612	OW0001834	2018-12-15	315	92
R14700	FA0065655	OW0001835	2019-07-27	285	94
R85445	FA0017151	OW0001836	2019-04-15	474	94
R10349	FA0015906	OW0001837	2018-03-11	373	94
R22513	FA0043299	OW0001838	2018-05-07	275	94
R32787	FA0165947	OW0001839	2018-03-03	350	94
R39836	FA0012493	OW0001840	2020-12-02	233	97
R47045	FA0257174	OW0001841	2020-02-23	258	97
R77477	FA0014181	OW0001842	2018-07-16	374	90
R27892	FA0070372	OW0001843	2020-10-15	202	90
R64414	FA0242792	OW0001844	2019-10-07	401	90
R30526	FA0222729	OW0001845	2019-12-15	347	90
R44961	FA0256963	OW0001846	2020-04-03	190	90
R40530	FA0023430	OW0001847	2020-07-18	451	90
R75664	FA0021251	OW0001848	2019-02-22	339	97
R82087	FA0175195	OW0001849	2018-11-18	298	97
R40487	FA0069062	OW0001850	2020-06-11	388	97
R42990	FA0203427	OW0001851	2018-07-13	176	96
R75481	FA0066816	OW0001852	2019-08-20	360	96
R61410	FA0040922	OW0001853	2019-09-24	445	96
R41817	FA0159090	OW0001854	2018-04-06	144	92
R30784	FA0070522	OW0001855	2020-03-12	357	92
R67330	FA0055778	OW0001856	2019-02-24	267	92
R50259	FA0005484	OW0001857	2020-02-24	397	92
R38433	FA0046198	OW0001858	2020-09-04	288	92
R19442	FA0251371	OW0001859	2020-02-11	324	92
R61684	FA0010791	OW0001860	2020-02-02	358	92
R31070	FA0224882	OW0001861	2018-07-17	496	90
R69744	FA0241873	OW0001862	2018-06-06	421	90
R10126	FA0256929	OW0001863	2019-09-05	380	90
R56756	FA0014867	OW0001864	2020-05-22	262	90
R33710	FA0024862	OW0001865	2018-08-06	224	90
R46619	FA0141843	OW0001866	2019-07-13	500	90
R80693	FA0021464	OW0001867	2018-03-12	486	90
R27737	FA0049844	OW0001868	2018-03-26	379	90
R85855	FA0043168	OW0001869	2019-04-24	498	90
R24255	FA0171709	OW0001870	2020-05-27	231	92
R31496	FA0030817	OW0001871	2018-09-06	199	98
R14939	FA0257113	OW0001872	2020-08-18	217	98
R40325	FA0226200	OW0001873	2020-08-24	423	96
R62140	FA0045808	OW0001874	2020-09-24	373	96
R18342	FA0250224	OW0001875	2018-11-13	139	96
R35182	FA0240871	OW0001876	2020-05-02	476	90
R84180	FA0018506	OW0001877	2018-11-21	295	90
R47877	FA0056568	OW0001878	2018-09-14	271	90
R32829	FA0009532	OW0001879	2019-06-02	472	90
R66729	FA0222848	OW0001880	2020-08-08	201	90
R69316	FA0248387	OW0001881	2020-11-12	163	90
R51186	FA0006471	OW0001882	2018-12-07	359	90
R18868	FA0066458	OW0001883	2018-11-24	180	92
R16072	FA0017827	OW0001884	2018-06-11	460	92
R37577	FA0052705	OW0001885	2019-05-25	108	92
R28097	FA0175721	OW0001886	2020-06-07	387	92
R34473	FA0256593	OW0001887	2018-03-15	481	92
R27419	FA0251628	OW0001888	2018-05-25	381	92
R23090	FA0030055	OW0001889	2020-02-22	127	95
R83781	FA0004172	OW0001890	2020-08-01	450	95
R62817	FA0033203	OW0001891	2018-10-22	184	95
R25303	FA0252599	OW0001892	2018-09-03	317	95
R79031	FA0174464	OW0001893	2020-03-27	238	95
R66807	FA0009693	OW0001894	2020-10-22	134	95
R17283	FA0036356	OW0001895	2020-05-13	371	95
R33682	FA0226224	OW0001896	2018-08-25	481	95
R30768	FA0032983	OW0001897	2019-10-25	153	95
R78186	FA0174637	OW0001898	2019-07-21	193	92
R86017	FA0163212	OW0001899	2018-08-24	435	92
R61008	FA0224693	OW0001900	2019-06-07	328	92
R54622	FA0172070	OW0001901	2018-05-17	272	92
R36440	FA0171800	OW0001902	2019-07-01	323	92
R71801	FA0167477	OW0001903	2018-05-11	133	92
R69572	FA0055383	OW0001904	2019-11-26	428	95
R73276	FA0040463	OW0001905	2020-11-04	457	95
R15171	FA0066358	OW0001906	2019-11-17	318	95
R18923	FA0046134	OW0001907	2019-05-16	181	95
R82731	FA0064666	OW0001908	2018-12-16	208	95
R79617	FA0256510	OW0001909	2020-02-20	169	95
R76595	FA0027796	OW0001910	2018-08-13	274	95
R13237	FA0141514	OW0001911	2019-04-18	143	95
R33056	FA0222028	OW0001912	2018-09-25	126	95
R59673	FA0012384	OW0001913	2018-03-18	406	93
R66324	FA0256564	OW0001914	2019-06-03	112	93
R75224	FA0159608	OW0001915	2018-12-28	177	93
R34081	FA0180600	OW0001916	2019-10-13	405	91
R70964	FA0171512	OW0001917	2019-12-18	284	93
R55162	FA0045463	OW0001918	2019-12-23	109	93
R89839	FA0252756	OW0001919	2020-09-05	118	93
R75722	FA0172138	OW0001920	2019-08-10	241	93
R45632	FA0164395	OW0001921	2020-08-26	159	90
R55554	FA0007302	OW0001922	2019-02-05	324	90
R37819	FA0058982	OW0001923	2019-05-20	490	90
R83545	FA0162801	OW0001924	2020-10-01	351	90
R19596	FA0049929	OW0001925	2018-05-20	487	90
R39872	FA0257112	OW0001926	2019-08-01	467	90
R68358	FA0071724	OW0001927	2020-07-16	252	90
R12690	FA0008173	OW0001928	2020-05-11	155	90
R41929	FA0030350	OW0001929	2018-09-02	299	93
R33828	FA0064824	OW0001930	2019-09-12	336	93
R34587	FA0241383	OW0001931	2020-12-18	268	93
R10093	FA0250931	OW0001932	2020-07-20	360	93
R31343	FA0179908	OW0001933	2020-08-04	147	93
R89002	FA0039592	OW0001934	2019-11-18	395	93
R42283	FA0004529	OW0001935	2020-04-27	345	94
R17427	FA0013436	OW0001936	2020-09-26	195	94
R53713	FA0256437	OW0001937	2018-08-15	294	94
R82349	FA0252129	OW0001938	2018-06-18	460	94
R56508	FA0172285	OW0001939	2018-12-16	479	94
R26354	FA0166833	OW0001940	2020-08-04	290	96
R72232	FA0027409	OW0001941	2018-08-12	435	96
R24196	FA0178518	OW0001942	2019-05-21	302	96
R78781	FA0019850	OW0001943	2019-06-25	485	96
R41361	FA0239879	OW0001944	2018-05-08	368	96
R80856	FA0072180	OW0001945	2020-08-07	476	96
R21810	FA0049145	OW0001946	2020-11-08	246	93
R27136	FA0159024	OW0001947	2019-12-04	373	93
R40277	FA0042205	OW0001948	2018-11-15	465	93
R68973	FA0049031	OW0001949	2019-04-10	196	93
R39617	FA0048743	OW0001950	2020-08-16	483	93
R86478	FA0023289	OW0001951	2020-03-23	354	94
R43339	FA0138553	OW0001952	2020-07-11	177	94
R28996	FA0256484	OW0001953	2019-04-07	172	94
R51506	FA0051160	OW0001954	2019-04-12	153	94
R30002	FA0226471	OW0001955	2019-10-28	491	94
R86551	FA0045457	OW0001956	2019-09-05	478	93
R16377	FA0244058	OW0001957	2018-06-04	284	93
R29951	FA0245009	OW0001958	2018-09-21	483	93
R18290	FA0255278	OW0001959	2019-07-01	361	93
R69939	FA0042217	OW0001960	2019-09-11	122	93
R23798	FA0039350	OW0001961	2019-04-08	332	93
R55860	FA0058931	OW0001962	2019-08-25	478	95
R56783	FA0138077	OW0001963	2019-10-05	433	95
R19426	FA0067478	OW0001964	2018-04-11	277	95
R81211	FA0156704	OW0001965	2018-07-12	110	95
R52896	FA0009615	OW0001966	2020-07-22	342	95
R15337	FA0256664	OW0001967	2018-07-07	259	96
R77462	FA0257361	OW0001968	2020-06-21	153	96
R76909	FA0165389	OW0001969	2020-02-26	357	96
R88927	FA0222781	OW0001970	2018-05-20	272	94
R54091	FA0251177	OW0001971	2019-07-02	279	94
R56042	FA0256642	OW0001972	2020-07-07	163	94
R62227	FA0250185	OW0001973	2020-03-13	149	92
R31840	FA0165979	OW0001974	2019-11-05	185	92
R57631	FA0156500	OW0001975	2020-11-22	296	92
R53394	FA0203360	OW0001976	2019-02-09	194	92
R18418	FA0055427	OW0001977	2020-06-19	379	92
R85565	FA0064649	OW0001978	2018-09-23	318	92
R77466	FA0256876	OW0001979	2020-05-23	202	96
R53680	FA0224078	OW0001980	2018-05-11	209	96
R38486	FA0156108	OW0001981	2019-04-07	397	96
R82503	FA0022837	OW0001982	2020-11-16	467	96
R13202	FA0141520	OW0001983	2019-12-16	108	97
R57606	FA0221712	OW0001984	2019-10-21	170	97
R57077	FA0005932	OW0001985	2020-09-23	294	97
R56519	FA0067923	OW0001986	2019-10-20	288	92
R84324	FA0058964	OW0001987	2019-06-25	392	92
R50148	FA0138425	OW0001988	2020-05-16	395	92
R49939	FA0015330	OW0001989	2019-08-24	169	92
R30153	FA0062546	OW0001990	2019-12-02	478	92
R83350	FA0251644	OW0001991	2020-12-15	450	92
R30696	FA0257055	OW0001992	2018-10-20	412	92
R84867	FA0203201	OW0001993	2018-06-17	309	92
R71587	FA0058142	OW0001994	2018-07-22	296	98
R75190	FA0044398	OW0001995	2018-02-20	291	98
R18263	FA0034892	OW0001996	2018-09-15	345	93
R65782	FA0223963	OW0001997	2018-12-22	260	93
R38091	FA0062425	OW0001998	2018-08-24	253	93
R78908	FA0247965	OW0001999	2019-05-01	145	93
R72057	FA0158685	OW0002000	2018-08-01	248	93
R47615	FA0020806	OW0002001	2019-11-26	106	93
R51179	FA0030678	OW0002002	2018-04-21	162	90
R43004	FA0035293	OW0002003	2019-11-04	201	90
R49730	FA0221913	OW0002004	2020-03-18	298	90
R65043	FA0255785	OW0002005	2019-05-13	173	90
R30207	FA0071995	OW0002006	2019-10-11	107	90
R58168	FA0004852	OW0002007	2019-11-10	130	90
R18586	FA0070794	OW0002008	2018-06-18	104	90
R47805	FA0256903	OW0002009	2020-09-04	305	91
R13908	FA0065485	OW0002010	2020-10-25	175	91
R49381	FA0017187	OW0002011	2020-07-12	172	91
R57438	FA0038741	OW0002012	2018-03-10	206	91
R57797	FA0047387	OW0002013	2020-12-08	402	91
R78862	FA0025808	OW0002014	2018-04-15	362	91
R19952	FA0050190	OW0002015	2020-03-02	474	91
R17784	FA0241660	OW0002016	2018-12-03	138	97
R69529	FA0177407	OW0002017	2018-04-18	455	97
R64645	FA0239196	OW0002018	2019-12-03	393	94
R68666	FA0068853	OW0002019	2019-10-07	199	94
R55216	FA0062441	OW0002020	2019-10-08	318	94
R31056	FA0062676	OW0002021	2018-12-03	345	94
R40137	FA0166590	OW0002022	2020-11-08	264	94
R67755	FA0160149	OW0002023	2018-03-06	408	91
R78352	FA0053803	OW0002024	2020-11-25	244	91
R85807	FA0029677	OW0002025	2020-11-07	392	91
R69510	FA0043133	OW0002026	2019-04-14	268	91
R43807	FA0021602	OW0002027	2019-02-10	240	91
R74227	FA0166638	OW0002028	2019-10-13	298	91
R20911	FA0240096	OW0002029	2020-04-01	257	91
R88582	FA0225945	OW0002030	2018-07-18	274	91
R82249	FA0071216	OW0002031	2020-07-27	113	98
R54674	FA0163048	OW0002032	2020-04-04	430	91
