RatingID	FacilityID	ViolationID	ActivityDate	Fine	Score				
R68113	FA0013906	VL52	2018-10-09	300	91				
R10736	FA0221455	VL53	2018-11-22	339	91				
R24630	FA0060792	VL54	2019-05-26	248	91				
R68303	FA0037206	VL55	2020-06-26	399	91				
R87229	FA0165112	VL56	2019-07-15	492	97				
R54225	FA0248992	VL57	2018-10-13	382	97				
R87156	FA0138306	VL58	2018-12-03	483	82				
R87158	FA0057605	VL61	2020-02-23	440	82				
R61472	FA0038306	VL62	2020-03-10	483	97				
R50686	FA0171307	VL64	2019-02-19	456	82				
R41373	FA0252435	VL66	2020-04-27	281	82				
R43997	FA0242692	VL67	2018-10-17	327	82				
R30830	FA0008287	VL68	2019-05-11	440	82				
R75948	FA0053093	VL71	2018-03-26	491	82				
R84403	FA0171703	VL74	2020-10-18	208	82				
R22903	FA0160865	VL76	2018-06-25	232	82				
R74958	FA0252553	VL80	2019-05-26	119	82				
R89008	FA0137447	VL81	2018-05-08	223	82				
R52124	FA0021449	VL82	2018-12-27	223	82				
R71296	FA0059739	VL89	2019-12-19	236	82				
R49363	FA0037873	VL90	2018-06-17	101	82				
R59167	FA0054829	VL91	2020-02-20	141	96				
R49404	FA0009018	VL92	2019-10-20	383	96				
R12471	FA0008772	VL95	2018-08-02	412	96				
R31525	FA0049410	VL99	2020-11-20	336	96				
R50782	FA0048005	VL10	2019-04-08	133	97				
R12482	FA0032011	VL11	2019-10-10	303	97				
R73742	FA0046501	VL12	2019-11-02	161	97				
R21956	FA0240124	VL13	2018-10-28	103	90				
R70917	FA0251802	VL14	2020-11-25	143	90				
R53396	FA0178480	VL16	2019-11-23	260	90				
R15203	FA0243020	VL17	2018-04-23	436	90				
R24201	FA0137956	VL20	2018-10-14	327	90				
R29782	FA0026904	VL21	2019-09-19	248	90				
R76304	FA0062294	VL25	2018-04-28	437	90				
R27824	FA0164362	VL26	2018-05-03	479	95				
R45723	FA0011116	VL28	2020-09-22	101	95				
R65388	FA0238790	VL29	2018-02-14	370	95				
R15891	FA0065929	VL30	2020-07-14	399	95				
R79953	FA0065280	VL32	2018-05-23	417	91				
R82215	FA0023835	VL33	2020-08-27	149	91				
R16658	FA0156835	VL36	2020-12-10	365	91				
R14545	FA0005718	VL37	2018-03-19	377	91				
R13741	FA0013160	VL38	2018-02-17	148	91				
R10979	FA0050026	VL40	2020-07-27	180	91				
R46728	FA0166206	VL42	2020-08-21	487	95				
R77251	FA0068078	VL44	2019-02-24	372	95				
R34997	FA0015382	VL46	2020-08-04	186	95				
R83945	FA0138171	VL48	2018-02-13	345	95				
R45601	FA0064850	VL50	2019-11-11	178	94				
R64393	FA0032721	VL51	2019-02-02	161	94				
R29485	FA0012540	VL52	2019-05-08	203	94				
R10187	FA0025472	VL53	2019-03-10	332	86				
R57364	FA0052052	VL54	2018-07-05	429	86				
R84707	FA0034301	VL55	2020-10-15	488	86				
R20203	FA0027688	VL56	2020-08-05	175	86				
R71279	FA0005299	VL57	2019-07-26	374	86				
R86582	FA0165004	VL58	2019-07-26	389	86				
R14726	FA0012512	VL61	2020-04-19	173	86				
R63950	FA0015137	VL62	2018-05-05	124	86				
R30990	FA0038721	VL64	2019-06-23	200	86				
R39288	FA0044265	VL66	2018-05-10	139	86				
R38240	FA0160409	VL67	2020-09-04	157	86				
R72413	FA0164418	VL68	2020-03-21	355	86				
R12855	FA0257155	VL71	2020-05-10	260	94				
R22978	FA0245067	VL74	2019-06-02	170	94				
R55695	FA0244247	VL76	2019-02-12	483	94				
R57911	FA0067102	VL80	2019-09-04	109	94				
R47736	FA0066005	VL81	2019-07-10	376	94				
R51496	FA0159590	VL82	2019-06-12	124	98				
R48166	FA0160684	VL89	2018-12-07	100	98				
R87814	FA0137521	VL90	2019-08-16	271	96				
R64965	FA0046753	VL91	2020-11-03	278	96				
R85825	FA0250009	VL92	2019-08-06	266	96				
R51780	FA0001320	VL95	2019-02-05	440	96				
R69742	FA0020312	VL99	2020-10-02	152	93				
R20242	FA0024163	VL10	2020-05-22	410	93				
R59095	FA0176826	VL11	2020-04-21	251	93				
R54870	FA0010145	VL12	2019-03-25	311	93				
R23475	FA0036082	VL13	2019-02-13	404	93				
R58169	FA0007313	VL14	2020-04-08	350	93				
R83418	FA0222939	VL16	2020-04-22	335	98				
R52847	FA0022886	VL17	2019-12-05	160	98				
R66461	FA0067259	VL20	2019-06-25	239	97				
R56156	FA0049228	VL21	2018-11-02	111	93				
R21421	FA0053932	VL25	2020-04-04	253	93				
R55967	FA0038203	VL26	2018-11-28	123	93				
R37046	FA0136736	VL28	2020-10-10	154	93				
R31314	FA0072510	VL29	2019-06-25	375	93				
R12370	FA0024015	VL30	2018-09-27	376	93				
R27002	FA0048106	VL32	2020-08-18	236	97				
R60776	FA0029216	VL33	2020-09-26	409	97				
R83427	FA0044812	VL36	2020-08-22	375	90				
R44345	FA0257380	VL37	2020-03-10	454	90				
R85747	FA0016265	VL38	2020-05-10	422	90				
R32141	FA0222796	VL40	2018-06-20	380	90				
R72691	FA0065030	VL42	2020-06-10	403	90				
R31523	FA0027285	VL44	2018-02-23	332	90				
R75672	FA0017969	VL46	2018-09-13	142	90				
R22230	FA0035622	VL48	2018-04-09	350	97				
R48912	FA0247964	VL50	2020-06-20	138	97				
R45934	FA0255808	VL51	2018-07-25	305	97				
R51979	FA0256474	VL52	2018-11-06	280	94				
R18818	FA0178676	VL53	2018-05-22	178	94				
R12300	FA0143311	VL54	2020-11-08	479	94				
R33623	FA0064351	VL55	2018-11-28	113	94				
R22490	FA0175039	VL56	2018-03-19	257	94				
R71919	FA0176886	VL57	2020-08-12	484	91				
R73241	FA0241729	VL58	2019-12-18	254	91				
R74822	FA0171391	VL61	2018-02-26	336	91				
R24753	FA0163296	VL62	2019-08-24	314	91				
R77585	FA0021969	VL64	2018-10-27	331	91				
R81960	FA0062089	VL66	2020-03-24	282	91				
R65665	FA0151380	VL67	2018-02-23	367	91				
R44472	FA0174769	VL68	2019-02-01	278	91				
R41938	FA0158536	VL71	2019-09-21	481	91				
R36893	FA0046091	VL74	2018-05-21	280	91				
R17902	FA0014357	VL76	2020-11-26	363	91				
R57020	FA0252438	VL80	2018-07-26	350	91				
R19923	FA0020602	VL81	2020-10-25	354	91				
R53024	FA0173659	VL82	2018-12-19	300	91				
R10492	FA0044836	VL89	2019-07-27	368	98				
R48308	FA0257072	VL90	2019-10-01	430	98				
R17870	FA0055665	VL91	2020-05-09	179	92				
R65362	FA0177642	VL92	2018-10-20	485	92				
R17010	FA0048228	VL95	2018-04-09	203	92				
R83996	FA0244989	VL99	2020-03-09	159	92				
R73953	FA0073806	VL10	2019-08-09	374	92				
R27721	FA0045423	VL11	2020-09-07	223	92				
R56652	FA0166177	VL12	2018-12-16	145	92				
R44224	FA0009877	VL13	2018-09-07	295	98				
R80527	FA0052954	VL14	2018-02-25	276	98				
R15353	FA0171318	VL16	2020-05-09	468	90				
R48847	FA0016827	VL17	2020-12-18	329	90				
R85099	FA0066872	VL20	2018-08-25	342	90				
R34436	FA0251980	VL21	2020-12-08	200	90				
R17486	FA0243031	VL25	2020-02-04	242	90				
R70494	FA0138933	VL26	2019-09-21	311	90				
R46472	FA0036774	VL28	2018-08-25	425	90				
R29027	FA0244216	VL29	2018-03-08	110	90				
R31564	FA0242846	VL30	2019-04-16	137	95				
R80848	FA0050528	VL32	2018-09-06	459	95				
R30254	FA0040489	VL33	2018-03-17	360	95				
R34976	FA0012529	VL36	2018-08-03	208	95				
R54120	FA0019718	VL37	2019-12-23	104	95				
R13597	FA0226423	VL38	2018-10-01	145	95				
R55817	FA0174240	VL40	2020-08-02	173	93				
R58403	FA0159420	VL42	2018-07-14	181	93				
R51423	FA0048708	VL44	2019-07-24	391	93				
R10852	FA0055394	VL46	2019-05-22	257	93				
R26302	FA0048597	VL48	2020-02-04	193	93				
R72450	FA0043940	VL50	2019-08-12	238	93				
R84991	FA0060417	VL51	2020-10-14	142	94				
R89281	FA0247827	VL52	2020-10-20	128	94				
R32758	FA0041324	VL53	2019-12-19	375	94				
R57996	FA0064837	VL54	2019-09-16	222	94				
R29475	FA0052044	VL55	2018-04-07	392	94				
R16443	FA0035912	VL56	2018-10-03	348	94				
R25483	FA0004763	VL57	2020-08-05	297	93				
R38249	FA0163712	VL58	2019-12-15	476	93				
R67069	FA0240775	VL61	2018-05-12	236	93				
R49405	FA0143772	VL62	2020-12-10	170	93				
R82357	FA0048294	VL64	2019-10-12	140	93				
R45908	FA0058877	VL66	2018-05-03	314	95				
R78229	FA0179095	VL67	2018-03-08	178	95				
R50565	FA0255833	VL68	2019-09-15	471	95				
R20299	FA0249424	VL71	2019-09-24	142	95				
R66612	FA0244447	VL74	2018-11-02	364	95				
R55175	FA0256364	VL76	2019-04-15	162	91				
R55642	FA0250628	VL80	2019-05-07	306	91				
R25939	FA0249909	VL81	2018-06-18	241	91				
R63739	FA0066003	VL82	2020-10-15	219	91				
R50059	FA0015937	VL89	2020-10-28	418	91				
R47592	FA0036036	VL90	2019-09-04	336	91				
R44760	FA0251959	VL91	2019-10-06	383	91				
R73773	FA0006928	VL92	2018-05-14	447	98				
R40968	FA0224978	VL95	2019-12-07	467	98				
R56635	FA0241488	VL99	2019-05-11	363	97				
R44459	FA0160818	VL10	2018-12-16	171	97				
R70951	FA0034314	VL11	2018-10-12	170	97				
R88834	FA0019307	VL12	2020-08-15	438	86				
R54871	FA0053036	VL13	2018-08-24	178	86				
R77236	FA0158119	VL14	2019-06-25	427	86				
R13827	FA0036545	VL16	2020-07-22	173	86				
R70498	FA0245094	VL17	2018-08-28	107	96				
R59334	FA0164158	VL20	2018-05-26	120	96				
R89996	FA0032799	VL21	2020-04-17	100	96				
R54316	FA0071681	VL25	2019-03-12	438	96				
R66451	FA0027370	VL26	2020-10-18	296	92				
R86926	FA0043836	VL28	2018-11-20	162	92				
R79674	FA0252603	VL29	2018-10-15	221	92				
R29177	FA0163106	VL30	2018-06-18	496	92				
R15551	FA0241380	VL32	2018-04-16	184	92				
R32235	FA0014684	VL33	2020-08-10	444	92				
R54542	FA0023865	VL36	2018-02-12	473	92				
R11600	FA0023628	VL37	2018-11-20	135	99				
R66509	FA0160812	VL38	2019-03-10	205	94				
R29038	FA0165596	VL40	2020-09-17	398	94				
R42327	FA0171644	VL42	2020-05-26	347	94				
R80980	FA0163389	VL44	2020-06-14	436	94				
R45248	FA0256365	VL46	2020-08-09	170	96				
R11989	FA0073234	VL48	2020-03-02	277	96				
R77146	FA0177412	VL50	2019-10-25	439	96				
R25713	FA0251717	VL51	2018-09-04	422	96				
R43232	FA0027884	VL52	2019-06-21	305	91				
R69797	FA0058216	VL53	2020-04-06	210	91				
R11755	FA0015325	VL54	2019-06-07	148	91				
R38533	FA0030354	VL55	2019-06-03	418	91				
R47528	FA0257363	VL56	2018-10-19	361	91				
R40178	FA0034102	VL57	2019-11-03	131	91				
R74829	FA0142892	VL58	2020-09-02	414	91				
R34092	FA0180608	VL61	2019-07-21	193	91				
R40888	FA0012295	VL62	2018-07-06	297	91				
R66851	FA0171626	VL64	2020-09-24	406	91				
R47160	FA0044276	VL66	2019-04-16	260	91				
R66767	FA0020748	VL67	2018-07-11	301	91				
R13705	FA0012179	VL68	2018-02-01	186	91				
R22118	FA0014888	VL71	2018-03-23	313	97				
R87460	FA0142239	VL74	2019-02-09	215	97				
R22473	FA0203421	VL76	2020-06-23	369	97				
R86580	FA0252480	VL80	2018-02-01	109	96				
R51046	FA0257341	VL81	2019-07-25	401	96				
R27939	FA0250610	VL82	2018-08-14	344	96				
R16663	FA0255767	VL89	2020-06-17	363	96				
R19964	FA0246040	VL90	2020-10-13	310	96				
R11991	FA0159041	VL91	2020-07-28	128	96				
R21348	FA0037161	VL92	2018-07-17	187	96				
R33566	FA0178934	VL95	2020-03-19	356	96				
R65140	FA0050623	VL99	2020-07-07	113	91				
R38951	FA0025574	VL10	2020-11-03	188	91				
R28922	FA0067925	VL11	2020-06-06	129	91				
R34835	FA0243062	VL12	2019-06-25	345	91				
R69710	FA0165716	VL13	2018-12-07	380	91				
R85251	FA0174942	VL14	2019-10-17	184	91				
R33834	FA0256504	VL16	2019-08-05	360	91				
R31865	FA0177851	VL17	2018-10-19	437	91				
R26652	FA0051830	VL20	2020-08-27	451	96				
R78364	FA0171702	VL21	2018-07-13	105	96				
R25254	FA0026957	VL25	2020-09-12	450	96				
R39347	FA0005441	VL26	2020-09-11	169	90				
R39064	FA0071484	VL28	2019-03-17	166	90				
R62989	FA0142143	VL29	2020-09-05	441	90				
R74003	FA0251637	VL30	2020-09-02	349	90				
R80816	FA0251788	VL32	2019-07-05	239	90				
R87511	FA0051071	VL33	2018-04-25	182	90				
R39243	FA0044470	VL36	2019-12-17	298	99				
R50916	FA0225596	VL37	2018-03-09	236	80				
R24692	FA0068597	VL38	2018-08-18	144	80				
R89248	FA0051275	VL40	2019-09-14	455	80				
R67149	FA0239206	VL42	2019-03-17	286	80				
R21703	FA0222202	VL44	2019-12-19	408	80				
R61389	FA0163762	VL46	2020-11-14	227	80				
R32280	FA0061468	VL48	2019-09-12	174	80				
R46356	FA0020384	VL50	2019-02-21	219	80				
R68700	FA0023014	VL51	2019-03-03	289	80				
R68001	FA0071850	VL52	2018-04-28	451	80				
R52397	FA0015080	VL53	2018-07-18	192	80				
R49525	FA0159776	VL54	2019-07-21	475	80				
R48132	FA0045141	VL55	2018-03-07	384	80				
R68139	FA0033044	VL56	2019-02-11	242	92				
R13081	FA0033222	VL57	2020-05-17	232	92				
R23785	FA0242335	VL58	2020-06-15	422	92				
R55779	FA0017507	VL61	2020-06-27	488	92				
R38215	FA0242670	VL62	2019-06-19	127	92				
R66774	FA0179612	VL64	2018-06-14	433	92				
R14700	FA0065655	VL66	2018-12-11	207	94				
R85445	FA0017151	VL67	2019-10-19	106	94				
R10349	FA0015906	VL68	2018-06-11	341	94				
R22513	FA0043299	VL71	2020-03-26	297	94				
R32787	FA0165947	VL74	2019-02-21	364	94				
R39836	FA0012493	VL76	2019-06-11	390	97				
R47045	FA0257174	VL80	2020-09-23	454	97				
R77477	FA0014181	VL81	2018-03-01	372	90				
R27892	FA0070372	VL82	2019-04-08	170	90				
R64414	FA0242792	VL89	2019-07-12	200	90				
R30526	FA0222729	VL90	2020-10-10	224	90				
R44961	FA0256963	VL91	2018-12-26	181	90				
R40530	FA0023430	VL92	2020-06-21	375	90				
R75664	FA0021251	VL95	2020-06-02	463	97				
R82087	FA0175195	VL99	2019-08-10	408	97				
R40487	FA0069062	VL10	2019-07-10	488	97				
R42990	FA0203427	VL11	2019-11-18	193	96				
R75481	FA0066816	VL12	2018-11-02	368	96				
R61410	FA0040922	VL13	2018-09-22	487	96				
R41817	FA0159090	VL14	2019-03-20	315	92				
R30784	FA0070522	VL16	2019-07-24	259	92				
R67330	FA0055778	VL17	2019-05-28	496	92				
R50259	FA0005484	VL20	2018-09-21	379	92				
R38433	FA0046198	VL21	2019-08-21	253	92				
R19442	FA0251371	VL25	2020-08-08	176	92				
R61684	FA0010791	VL26	2019-12-18	217	92				
R31070	FA0224882	VL28	2020-10-08	233	90				
R69744	FA0241873	VL29	2020-06-08	372	90				
R10126	FA0256929	VL30	2019-02-22	461	90				
R56756	FA0014867	VL32	2020-12-20	242	90				
R33710	FA0024862	VL33	2019-12-08	224	90				
R46619	FA0141843	VL36	2020-07-03	363	90				
R80693	FA0021464	VL37	2020-02-11	498	90				
R27737	FA0049844	VL38	2019-10-08	361	90				
R85855	FA0043168	VL40	2019-03-22	332	90				
R24255	FA0171709	VL42	2020-09-22	212	92				
R31496	FA0030817	VL44	2020-06-21	464	98				
R14939	FA0257113	VL46	2020-05-16	190	98				
R40325	FA0226200	VL48	2018-02-18	353	96				
R62140	FA0045808	VL50	2020-12-22	462	96				
R18342	FA0250224	VL51	2020-11-11	452	96				
R35182	FA0240871	VL52	2018-06-10	349	90				
R84180	FA0018506	VL53	2019-07-24	260	90				
R47877	FA0056568	VL54	2019-12-25	357	90				
R32829	FA0009532	VL55	2020-05-11	286	90				
R66729	FA0222848	VL56	2019-03-27	269	90				
R69316	FA0248387	VL57	2020-10-08	112	90				
R51186	FA0006471	VL58	2020-03-21	407	90				
R18868	FA0066458	VL61	2019-10-20	138	92				
R16072	FA0017827	VL62	2020-02-27	382	92				
R37577	FA0052705	VL64	2019-09-11	484	92				
R28097	FA0175721	VL66	2018-08-07	211	92				
R34473	FA0256593	VL67	2020-12-20	200	92				
R27419	FA0251628	VL68	2020-12-15	180	92				
R23090	FA0030055	VL71	2019-06-06	489	95				
R83781	FA0004172	VL74	2018-11-09	441	95				
R62817	FA0033203	VL76	2020-04-10	436	95				
R25303	FA0252599	VL80	2019-04-04	322	95				
R79031	FA0174464	VL81	2020-05-10	312	95				
R66807	FA0009693	VL82	2019-08-14	252	95				
R17283	FA0036356	VL89	2018-07-10	302	95				
R33682	FA0226224	VL90	2020-08-08	189	95				
R30768	FA0032983	VL91	2019-11-11	299	95				
R78186	FA0174637	VL92	2018-04-27	166	92				
R86017	FA0163212	VL95	2018-09-04	277	92				
R61008	FA0224693	VL99	2020-05-02	487	92				
R54622	FA0172070	VL10	2020-04-06	349	92				
R36440	FA0171800	VL11	2019-04-10	158	92				
R71801	FA0167477	VL12	2020-02-26	306	92				
R69572	FA0055383	VL13	2018-04-18	204	95				
R73276	FA0040463	VL14	2020-02-26	316	95				
R15171	FA0066358	VL16	2019-09-13	243	95				
R18923	FA0046134	VL17	2020-05-25	432	95				
R82731	FA0064666	VL20	2019-04-18	490	95				
R79617	FA0256510	VL21	2018-08-25	446	95				
R76595	FA0027796	VL25	2019-09-13	386	95				
R13237	FA0141514	VL26	2019-08-22	159	95				
R33056	FA0222028	VL28	2020-11-01	136	95				
R59673	FA0012384	VL29	2018-09-25	386	93				
R66324	FA0256564	VL30	2020-07-08	185	93				
R75224	FA0159608	VL32	2019-07-12	147	93				
R34081	FA0180600	VL33	2019-10-28	146	91				
R70964	FA0171512	VL36	2019-05-04	448	93				
R55162	FA0045463	VL37	2019-05-18	203	93				
R89839	FA0252756	VL38	2018-08-26	218	93				
R75722	FA0172138	VL40	2020-09-04	441	93				
R45632	FA0164395	VL42	2018-09-19	209	90				
R55554	FA0007302	VL44	2020-07-24	437	90				
R37819	FA0058982	VL46	2020-12-19	127	90				
R83545	FA0162801	VL48	2018-07-11	413	90				
R19596	FA0049929	VL50	2020-12-25	302	90				
R39872	FA0257112	VL51	2020-03-19	476	90				
R68358	FA0071724	VL52	2019-06-10	143	90				
R12690	FA0008173	VL53	2019-10-06	322	90				
R41929	FA0030350	VL54	2020-04-01	206	93				
R33828	FA0064824	VL55	2020-06-03	440	93				
R34587	FA0241383	VL56	2020-07-25	210	93				
R10093	FA0250931	VL57	2019-10-14	404	93				
R31343	FA0179908	VL58	2018-05-15	447	93				
R89002	FA0039592	VL61	2020-08-05	482	93				
R42283	FA0004529	VL62	2019-08-14	177	94				
R17427	FA0013436	VL64	2019-03-05	417	94				
R53713	FA0256437	VL66	2019-10-12	267	94				
R82349	FA0252129	VL67	2018-03-12	160	94				
R56508	FA0172285	VL68	2019-05-14	340	94				
R26354	FA0166833	VL71	2020-03-05	169	96				
R72232	FA0027409	VL74	2019-08-02	387	96				
R24196	FA0178518	VL76	2020-11-12	419	96				
R78781	FA0019850	VL80	2019-09-18	215	96				
R41361	FA0239879	VL81	2020-09-05	275	96				
R80856	FA0072180	VL82	2018-02-05	350	96				
R21810	FA0049145	VL89	2018-04-26	471	93				
R27136	FA0159024	VL90	2019-07-06	401	93				
R40277	FA0042205	VL91	2018-06-17	272	93				
R68973	FA0049031	VL92	2018-12-09	198	93				
R39617	FA0048743	VL95	2018-11-26	213	93				
R86478	FA0023289	VL99	2020-02-06	196	94				
R43339	FA0138553	VL10	2020-04-16	452	94				
R28996	FA0256484	VL11	2019-03-05	258	94				
R51506	FA0051160	VL12	2020-02-08	324	94				
R30002	FA0226471	VL13	2018-03-10	100	94				
R86551	FA0045457	VL14	2020-06-08	392	93				
R16377	FA0244058	VL16	2018-12-04	238	93				
R29951	FA0245009	VL17	2019-08-20	461	93				
R18290	FA0255278	VL20	2020-10-18	408	93				
R69939	FA0042217	VL21	2018-12-24	110	93				
R23798	FA0039350	VL25	2020-11-01	237	93				
R55860	FA0058931	VL26	2019-08-16	331	95				
R56783	FA0138077	VL28	2020-05-03	154	95				
R19426	FA0067478	VL29	2019-11-19	455	95				
R81211	FA0156704	VL30	2020-11-13	231	95				
R52896	FA0009615	VL32	2020-12-06	230	95				
R15337	FA0256664	VL33	2020-02-09	418	96				
R77462	FA0257361	VL36	2019-06-25	334	96				
R76909	FA0165389	VL37	2020-07-13	347	96				
R88927	FA0222781	VL38	2020-04-21	482	94				
R54091	FA0251177	VL40	2018-09-14	110	94				
R56042	FA0256642	VL42	2020-09-06	480	94				
R62227	FA0250185	VL44	2019-02-05	155	92				
R31840	FA0165979	VL46	2019-05-28	178	92				
R57631	FA0156500	VL48	2019-08-02	249	92				
R53394	FA0203360	VL50	2020-10-12	329	92				
R18418	FA0055427	VL51	2019-04-27	444	92				
R85565	FA0064649	VL52	2018-10-11	163	92				
R77466	FA0256876	VL53	2018-08-07	179	96				
R53680	FA0224078	VL54	2018-12-16	379	96				
R38486	FA0156108	VL55	2018-04-02	467	96				
R82503	FA0022837	VL56	2019-06-19	226	96				
R13202	FA0141520	VL57	2020-03-12	387	97				
R57606	FA0221712	VL58	2018-10-18	168	97				
R57077	FA0005932	VL61	2018-09-20	378	97				
R56519	FA0067923	VL62	2018-09-23	340	92				
R84324	FA0058964	VL64	2019-11-10	243	92				
R50148	FA0138425	VL66	2020-09-05	377	92				
R49939	FA0015330	VL67	2018-11-26	383	92				
R30153	FA0062546	VL68	2020-02-26	194	92				
R83350	FA0251644	VL71	2020-10-20	143	92				
R30696	FA0257055	VL74	2018-02-27	114	92				
R84867	FA0203201	VL76	2019-06-24	233	92				
R71587	FA0058142	VL80	2020-09-26	333	98				
R75190	FA0044398	VL81	2019-02-11	248	98				
R18263	FA0034892	VL82	2019-12-12	143	93				
R65782	FA0223963	VL89	2019-07-09	480	93				
R38091	FA0062425	VL90	2018-07-16	114	93				
R78908	FA0247965	VL91	2018-08-19	486	93				
R72057	FA0158685	VL92	2019-05-23	482	93				
R47615	FA0020806	VL95	2018-07-15	484	93				
R51179	FA0030678	VL99	2019-02-04	466	90				
R43004	FA0035293	VL10	2020-08-24	374	90				
R49730	FA0221913	VL11	2020-09-24	216	90				
R65043	FA0255785	VL12	2020-05-13	440	90				
R30207	FA0071995	VL13	2019-04-17	279	90				
R58168	FA0004852	VL14	2019-08-17	256	90				
R18586	FA0070794	VL16	2020-08-23	381	90				
R47805	FA0256903	VL17	2018-04-11	477	91				
R13908	FA0065485	VL20	2018-05-22	336	91				
R49381	FA0017187	VL21	2019-10-02	353	91				
R57438	FA0038741	VL25	2019-07-20	473	91				
R57797	FA0047387	VL26	2020-11-08	455	91				
R78862	FA0025808	VL28	2019-06-11	265	91				
R19952	FA0050190	VL29	2018-06-07	478	91				
R17784	FA0241660	VL30	2019-12-04	347	97				
R69529	FA0177407	VL32	2020-11-19	181	97				
R64645	FA0239196	VL33	2020-02-25	263	94				
R68666	FA0068853	VL36	2019-06-01	468	94				
R55216	FA0062441	VL37	2018-09-17	157	94				
R31056	FA0062676	VL38	2018-09-27	469	94				
R40137	FA0166590	VL40	2018-06-20	306	94				
R67755	FA0160149	VL42	2018-02-20	373	91				
R78352	FA0053803	VL44	2018-04-15	378	91				
R85807	FA0029677	VL46	2019-10-23	105	91				
R69510	FA0043133	VL48	2020-08-02	122	91				
R43807	FA0021602	VL50	2020-06-16	446	91				
R74227	FA0166638	VL51	2018-03-26	245	91				
R20911	FA0240096	VL52	2020-07-14	493	91				
R88582	FA0225945	VL53	2020-04-06	392	91				
R82249	FA0071216	VL54	2019-02-04	276	98				
R54674	FA0163048	VL55	2020-09-02	485	91				
R39121	FA0021513	VL56	2018-02-03	184	91				
R80190	FA0222390	VL57	2019-02-05	449	91				
R25863	FA0028030	VL58	2019-02-25	158	91				
R15742	FA0007998	VL61	2020-11-27	127	91				
R43058	FA0010379	VL62	2020-11-03	301	93				
R42274	FA0225230	VL64	2019-04-21	374	93				
R13106	FA0047642	VL66	2019-06-08	457	93				
R38557	FA0037636	VL67	2019-10-09	407	93				
R49927	FA0159250	VL68	2020-07-22	175	93				
R87998	FA0018543	VL71	2018-09-21	364	96				
R31178	FA0224406	VL74	2020-10-07	320	96				
R60952	FA0055673	VL76	2018-04-19	478	96				
R78544	FA0027294	VL80	2020-06-07	484	96				
R18577	FA0016553	VL81	2019-09-27	421	98				
R35378	FA0142274	VL82	2019-10-23	467	98				
R39871	FA0046655	VL89	2019-04-16	347	97				
R55191	FA0171966	VL90	2018-04-28	344	97				
R64747	FA0143535	VL91	2019-04-12	247	98				
R55412	FA0239964	VL92	2018-09-23	196	98				
R33840	FA0045805	VL95	2018-07-09	345	90				
R39577	FA0017622	VL99	2019-03-13	461	90				
R74969	FA0223898	VL10	2019-07-14	367	90				
R89070	FA0047977	VL11	2020-09-14	372	90				
