FacilityID,FacilityName,FacilityCity,FacilityAddress,OwnerID
FA0171439,ALEXANDER'S BRITE SPOT,LOS ANGELES,9901 S LA CIENEGA BLVD,OW0033164
FA0005734,HOLIDAY INN LAX,LOS ANGELES,261 S KENMORE ST,OW0039629
FA0226520,BANGLA APNA BAZZAR,LOS ANGELES,10740 WILSHIRE BLVD,OW0250060
FA0242118,PINKBERRY DEPARTURE,LOS ANGELES,3914 WILSHIRE BLVD,OW0178300
FA0144611,HOTEL PALOMAR & BLVD 16,LOS ANGELES,2701 N SEPULVEDA BLVD,OW0033334
FA0171232,CHOIGANEI KOREAN BBQ,LOS ANGELES,5114 SANTA MONICA BLVD,OW0002528
FA0008995,ZEIDLERS CAFE,LOS ANGELES,11301 W OLYMPIC BLVD STE 122,OW0007948
FA0074415,SASOUN BAKERY,LOS ANGELES,3500 W 8TH ST,OW0125761
FA0047832,MATCHA CHA,LOS ANGELES,1 LMU DR #MS 8420,OW0249483
FA0257650,SLURPIN RAMEN,LOS ANGELES,12445 MOUNTAIN GATE DR,OW0003809
FA0171201,LMU,LOS ANGELES,3984 E WHITTIER BLVD,OW0238417
FA0024180,MOUNTAINGATE COUNTRY CLUB,LOS ANGELES,4158 S AVALON BLVD,OW0123414
FA0025687,SAM'S LIQUOR,LOS ANGELES,11301 W OLYMPIC BLVD STE 124,OW0238093
FA0046842,HOLLYWOOD REPORTER,LOS ANGELES,3881 WILSHIRE BLVD,OW0034850
FA0160871,RODRIGUEZ DISCOUNT,LOS ANGELES,5248 SANTA MONICA BLVD,OW0248855
FA0256888,BALCONI COFFEE,LOS ANGELES,1911 W SUNSET BLVD,OW0227519
FA0008131,M PIZZA,LOS ANGELES,3760 S CENTINELA AVE,OW0243718
FA0242874,SKIRBALL CENTER MAIN KITCHEN,LOS ANGELES,3900 WILSHIRE BLVD,OW0010189
FA0158342,PANDERIA DEL SOL,LOS ANGELES,5101 W SUNSET BLVD,OW0128692
FA0242486,TAIX FRENCH RESTAURANT,LOS ANGELES,13327 W WASHINGTON BLVD,OW0001680
FA0065679,B BEE CREPE,LOS ANGELES,425 S SOTO ST,OW0242245
FA0256075,MAYA'S RESTAURANT,LOS ANGELES,5210 BEVERLY BLVD,OW0038344
FA0222720,PIZZA MAN 8,LOS ANGELES,6801 HOLLYWOOD BLVD STE #403,OW0249854
FA0249467,HAMAKAZE,LOS ANGELES,3480 S LA BREA AVE,OW0178828
FA0026508,NORTHGATE MARKET #37,LOS ANGELES,600 S SPRING ST # R1,OW0242262
FA0042669,LILLY'S LARCHMONT CAFE,LOS ANGELES,2328 FLETCHER DR # #5,OW0250211
FA0165431,THE FRENCH CREPE CO,LOS ANGELES,4814 MELROSE AVE,OW0023780
FA0072270,SUPERIOR GROCERS,LOS ANGELES,5390 WHITTIER BLVD,OW0105572
FA0071478,BEELMAN'S PUB,LOS ANGELES,639 S SPRING ST,OW0012004
FA0247746,THAI TASTE RESTAURANT,LOS ANGELES,356 S WESTERN AVE # 203-4,OW0007794
FA0036863,LOVE SHRIMP THAI THAI,LOS ANGELES,3535 CAHUENGA BLVD W STE 105,OW0245112
FA0257381,SANDRA'S TAMALES,LOS ANGELES,806 S SANTA FE AVE,OW0100128
FA0171769,L.A. CAFE,LOS ANGELES,1277 S INDIANA ST,OW0128068
FA0247722,SSA RIT GOL,LOS ANGELES,1534 W FLORENCE AVE,OW0003398
FA0257907,JOE'S FALAFEL,LOS ANGELES,12400 WILSHIRE BLVD STE 150,OW0012108
FA0064411,STUMPTOWN COFFEE CORP,LOS ANGELES,8284 MELROSE AVE,OW0036762
FA0142389,LA INDIA BONITA CAFE,LOS ANGELES,2320 FLETCHER DR,OW0010995
FA0065185,FLORENCE LIQUORS,LOS ANGELES,639 S SPRING ST # 2B,OW0185894
FA0023290,BLU JAM CAFE - BRENTWOOD,LOS ANGELES,1915 E GAGE AVE,OW0030216
FA0251131,CROSSROADS,LOS ANGELES,11507 S WESTERN AVE,OW0031970
FA0137290,GUS'S LUNCH BOX,LOS ANGELES,5536 E WHITTIER BLVD,OW0249312
FA0164752,SAN BUENA MARKET,LOS ANGELES,1400 WESTWOOD BLVD,OW0013079
FA0247723,FOOD 4 LESS #399,LOS ANGELES,1950 E 103RD ST,OW0126894
FA0070036,SUBWAY #25803,LOS ANGELES,6026 S SAN PEDRO ST,OW0242944
FA0139038,7-ELEVEN FOOD #16226B,LOS ANGELES,10463 SANTA MONICA BLVD,OW0249486
FA0071241,LOCOL,LOS ANGELES,5028 S NORMANDIE AVE,OW0249079
FA0047447,ODY MARKET,LOS ANGELES,7207 S AVALON BLVD,OW0238779
FA0180534,CARMINE'S II,LOS ANGELES,4129 BEVERLY BLVD,OW0243730
FA0026873,ONE STOP LIQUOR WHOLEMART,LOS ANGELES,700 S SAN PEDRO ST # 101,OW0030668
FA0013424,RALLY'S HAMBURGER #4103,LOS ANGELES,934 S LOS ANGELES ST # 8,OW0129508
FA0256658,BEVERLY DISCOUNT 99C DEPOT,LOS ANGELES,7609 S MAIN ST,OW0031516
FA0045067,MAMA TACOS,LOS ANGELES,3116 1/2 W SUNSET BLVD,OW0240793
FA0163229,THE SHAWARMA SHAK,LOS ANGELES,501 N WESTERN AVE,OW0015168
FA0248565,POLLITOS DELI,LOS ANGELES,5707 N FIGUEROA ST,OW0005593
FA0256891,FRANKIELUCY BAKESHOP,LOS ANGELES,8200 S CENTRAL AVE,OW0239830
FA0256367,LA CASA CHAPINA,LOS ANGELES,4500 S CENTINELA AVE,OW0249529
FA0243483,LAS CAZUELAS,LOS ANGELES,123 N LARCHMONT BLVD,OW0106365
FA0249481,NUMERO UNO RANCHO # 9,LOS ANGELES,2427 FLETCHER DR,OW0002613
FA0065461,CASA SANCHEZ,LOS ANGELES,2300 FLETCHER DR,OW0029878
FA0166346,JENI'S SPLENDID ICE CREAM,LOS ANGELES,372 E 2ND ST,OW0124869
FA0013754,HELO CHEVRON,LOS ANGELES,530 N FICKETT ST,OW0245657
FA0245811,ASTRO FAMILY RESTAURANT,LOS ANGELES,5606 W MANCHESTER AVE,OW0035221
FA0063369,SPIN FISH POKE HOUSE,LOS ANGELES,1375 WESTWOOD BLVD,OW0025489
FA0057786,EAST LA MARKET & LIQUOR,LOS ANGELES,5429 HOLLYWOOD BLVD,OW0027533
FA0244645,MARIA'S TORTILLAS,LOS ANGELES,7717 S WESTERN AVE,OW0245600
FA0256940,WESTWOOD THAI CAFE,LOS ANGELES,1933 E GAGE AVE,OW0023503
FA0143235,RALPHS MARKET #206,LOS ANGELES,11444 W OLYMPIC BLVD,OW0029592
FA0055036,M'DEARS BAKERY & BISTRO,LOS ANGELES,3525 W 3RD ST,OW0238069
FA0069287,CARNICERIA RESTAURANTE LUPITA,LOS ANGELES,345 E 2ND ST,OW0239021
FA0038692,THE ORCHARD,LOS ANGELES,2500 RIVERSIDE DR,OW0237895
FA0159873,DON LINOS,LOS ANGELES,9401 S AVALON BLVD,OW0128572
FA0142720,TEISHOKUYA OF TOKYO,LOS ANGELES,356 S WESTERN AVE,OW0237983
FA0251766,HOME RESTAURANT,LOS ANGELES,7013 HOLLYWOOD BLVD,OW0249970
FA0072007,A &T BURGERS,LOS ANGELES,6103 N FIGUEROA ST,OW0017711
FA0028868,TO SOC CHON,LOS ANGELES,2622 N FIGUEROA ST,OW0024515
FA0056947,MARSHALL'S #1275,LOS ANGELES,1901 E GAGE AVE,OW0005987
FA0251701,VIVA TACOS LA ESTRELLA,LOS ANGELES,1618 CORINTH AVE,OW0128872
FA0177115,ROSITAS MEXICAN  RESTAURANT,LOS ANGELES,1262 E 77TH PL,OW0009263
FA0040024,CHINA KING EXPRESS,LOS ANGELES,974 S WESTERN AVE UNIT A & C,OW0129633
FA0242457,HEARTY DELI,LOS ANGELES,1523 GRIFFITH PARK BLVD,OW0240676
FA0243772,Diana's Market,LOS ANGELES,3524 W 8TH ST,OW0246452
FA0242200,KTOWN PHO KOBE,LOS ANGELES,201 N LOS ANGELES ST STE 8,OW0183515
FA0165305,ROO SILVERLAKE,LOS ANGELES,2639 S ROBERTSON BLVD,OW0245983
FA0242325,JONG GA JIP,LOS ANGELES,11633 S WESTERN AVE,OW0124459
FA0257524,THE PASTRY PLACE,LOS ANGELES,1106 S WESTERN AVE,OW0249222
FA0031006,CAMPOS,LOS ANGELES,3522 W 8TH ST #B,OW0024399
FA0052203,THE FOUNDATION CENTER,LOS ANGELES,3516 W 8TH ST # A,OW0183567
FA0007262,DHA RAE OAK RESTAURANT,LOS ANGELES,1638 N CAHUENGA BLVD,OW0123515
FA0165629,THANK U PHO,LOS ANGELES,8049 W 3RD ST,OW0238450
FA0017778,PUSAN JOBANG NAK GOP SAE,LOS ANGELES,5547 W SUNSET BLVD,OW0244710
FA0166492,TRAMP STAMP GRANNY'S,LOS ANGELES,3525 W 3RD ST # 1,OW0007058
FA0245671,VERVE COFFEE ROASTERS,LOS ANGELES,5715 N FIGUEROA ST UNIT 102,OW0022948
FA0252759,POLLO CAMPERO,LOS ANGELES,2400 FLETCHER DR,OW0004379
FA0177602,BIRIYANI KABOB HOUSE,LOS ANGELES,3535 W CAHUENGA BLVD STE 107,OW0180503
FA0252163,CHOPS MEAT & FISH,LOS ANGELES,5904 N FIGUEROA ST,OW0032262
FA0159444,RICKS DRIVE IN & OUT,LOS ANGELES,507 S SPRING ST,OW0026331
FA0256540,LITTLE CHINA RESTAURANT,LOS ANGELES,3250 W OLYMPIC BLVD STE 325,OW0035990
FA0069539,KITCHEN MOUSE,LOS ANGELES,5333 S MAIN ST,OW0227438
FA0177656,OKIPOKI,LOS ANGELES,3823 W SUNSET BLVD,OW0027033
FA0158452,LITTLE BEAN CAFE,LOS ANGELES,3401 N FIGUEROA ST,OW0023951
FA0242918,LUCKYS CHINESE FAST FOOD,LOS ANGELES,1680 E 120TH ST,OW0245790
FA0250629,FORAGE,LOS ANGELES,5309 E BEVERLY BLVD,OW0002412
FA0037597,MARIA'S RESTAURANTE Y PUPUSE,LOS ANGELES,7660 BEVERLY BLVD,OW0012181
FA0062208,HOSPITAL KITCHEN,LOS ANGELES,2520 S ROBERTSON BLVD,OW0030715
FA0066394,LA FIESTA SPORTS BAR,LOS ANGELES,6559 HOLLYWOOD BLVD,OW0236664
FA0173747,EREWHON NATURAL FOOD MARKET,LOS ANGELES,8382 BEVERLY BLVD,OW0121371
FA0033230,MISS DONUT,LOS ANGELES,10451 SANTA MONICA BLVD,OW0243268
FA0022008,DOLLAR AND DIME DISCOUNT,LOS ANGELES,1645 FIRESTONE BLVD,OW0038972
FA0040993,BEVERLY HILLS JUICE CLUB,LOS ANGELES,3520 N FIGUEROA ST,OW0024041
FA0222607,MCDONALD'S # 5426,LOS ANGELES,3426 W WASHINGTON BLVD,OW0182825
FA0009363,MAYA'S GRILL,LOS ANGELES,4501 S ALAMEDA ST # 2,OW0031887
FA0039664,EL ATACOR RESTAURANT,LOS ANGELES,510 S BROADWAY AVE,OW0009417
FA0251926,NATURALIART,LOS ANGELES,3503 MOTOR AVE,OW0249104
FA0061331,LETY'S CANDIES,LOS ANGELES,11611 SANTA MONICA BLVD,OW0014725
FA0062218,PADRE @ DTLA,LOS ANGELES,301 N ROSSMORE AVE,OW0036841
FA0036234,HARVEY'S SANDWICH,LOS ANGELES,3419 VENICE BLVD,OW0040037
FA0240595,LE SAIGON,LOS ANGELES,4501 S ALAMEDA ST # W-9A,OW0024005
FA0156119,WILSHIRE COUNTRY CLUB,LOS ANGELES,317 S BROADWAY SPC B-15,OW0250222
FA0248938,RESTAURANTE HERMANO CENTROAM,LOS ANGELES,5341 SANTA MONICA BLVD,OW0013100
FA0041111,MAMA GALLINA,LOS ANGELES,4140 WHITTIER BLVD,OW0015634
FA0046305,CHINA CAFE,LOS ANGELES,11613 SANTA MONICA BLVD,OW0242267
FA0176832,KAVKAZ CAFE RESTAURANT,LOS ANGELES,4655 HOLLYWOOD BLVD,OW0208441
FA0014764,LA INCOMPARABLE MARKET,LOS ANGELES,4501 S ALAMEDA ST # W-11,OW0026369
FA0031857,SASAYA,LOS ANGELES,1213 S SOTO ST,OW0128917
FA0256401,UMAMI BURGER HOLLYWOOD,LOS ANGELES,1220 FIRESTONE BLVD,OW0184630
FA0047829,MARISCOS EL DIABLO,LOS ANGELES,1906 HILLHURST AVE,OW0249978
FA0052857,WINCHELL'S DONUTS #9517,LOS ANGELES,11651 SANTA MONICA BLVD,OW0030554
FA0176829,BOBO'S HAMBURGERS,LOS ANGELES,200 WORLD WAY # T281,OW0249977
FA0054833,PHO VT,LOS ANGELES,541 S SPRING ST # 116,OW0185506
FA0037779,EN SUSHI,LOS ANGELES,100 WORLD WAY # 126,OW0024587
FA0257920,STARBUCKS - ARRIVAL,LOS ANGELES,2906 W SUNSET BLVD,OW0236248
FA0013052,KAI JAPANESE ROOTS,LOS ANGELES,700 EXPOSITION PARK DR,OW0019983
FA0173626,CPK,LOS ANGELES,1916 COLORADO BLVD STE B,OW0001657
FA0247728,SILVER LAKE LOUNGE,LOS ANGELES,1211 S SOTO ST,OW0032266
FA0225926,POKE BAR,LOS ANGELES,6833 PARK TER,OW0101258
FA0070502,PANDA GARDEN,LOS ANGELES,541 S SPRING ST # 106,OW0001727
FA0165677,PURE ENERGY CAFE,LOS ANGELES,4560 WHITTIER BLVD,OW0026181
FA0178995,GUADALA HARRY'S BURITO JOINT,LOS ANGELES,136 E MARTIN LUTHER KING JR BLVD,OW0184566
FA0257532,PORKY'S RESTAURANT MEXICAN FOOD,LOS ANGELES,4630 HOLLYWOOD BLVD,OW0101236
FA0044745,MIRANDA MINI-MARKET,LOS ANGELES,5265 W SUNSET BLVD,OW0008037
FA0257531,GO GET EM TIGER,LOS ANGELES,5357 SANTA MONICA BLVD,OW0017971
FA0180043,SIAM SUNSET,LOS ANGELES,3224 W VENICE BLVD,OW0028251
FA0067007,MON DELIZ COFFEE & BAKERY,LOS ANGELES,7910 W 3RD ST,OW0010681
FA0240085,NO Q NO TACOS,LOS ANGELES,1535 N LA BREA AVE,OW0237896
FA0047740,MERCADO,LOS ANGELES,1500 S WESTERN AVE,OW0129666
FA0041240,SOULTANI RESTAURANT,LOS ANGELES,7807 BEVERLY BLVD,OW0228624
FA0042524,NATRALIART FOOD MARKET,LOS ANGELES,3699 WILSHIRE BLVD STE #140,OW0240361
FA0137912,BOWLMAN FAMILY,LOS ANGELES,3551 WILSHIRE BLVD,OW0005520
FA0004024,CAKE MONKEY,LOS ANGELES,6332 HOLLYWOOD BLVD,OW0001658
FA0067423,TACO LIMON,LOS ANGELES,11623 SANTA MONICA BLVD,OW0032279
FA0058613,SERRANO CAFE,LOS ANGELES,207 S BROADWAY,OW0017025
FA0178920,BONJUK,LOS ANGELES,361 S FAIRFAX AVE,OW0229758
FA0222847,JUICE FOUNTAIN,LOS ANGELES,2837 W SUNSET BLVD,OW0002801
FA0032604,CAFE 50'S,LOS ANGELES,2700 COLORADO BLVD UNIT 117,OW0013129
FA0010553,BIRDS & BEES,LOS ANGELES,300 S DOHENY DR,OW0245785
FA0031330,BLUE COLLAR PUB,LOS ANGELES,5363 SANTA MONICA BLVD,OW0238430
FA0011775,DAW YEE MYANMAR CORNER,LOS ANGELES,4700 WESTERN HERITAGE WAY,OW0179404
FA0242203,RICK'S,LOS ANGELES,574 HILGARD AVE,OW0124095
FA0166536,FOUR SEASONS HOTEL-MAIN,LOS ANGELES,3328 W 8TH ST,OW0001547
FA0224057,KARABAGH MEAT MARKET,LOS ANGELES,5703 N FIGUEROA ST,OW0125279
FA0245292,CROSSROADS WEST CAFE,LOS ANGELES,1904 1/2 HILLHURST AVE,OW0030737
FA0023634,THE COFFEE BEAN & TEA LEAF,LOS ANGELES,1419 E GAGE AVE,OW0032806
FA0032686,JJAN,LOS ANGELES,351 S BROADWAY,OW0001037
FA0025354,ANTIGUA BREAD,LOS ANGELES,3592 E 1ST ST,OW0228243
FA0060042,CUGURT,LOS ANGELES,1628 FIRESTONE BLVD,OW0240321
FA0225498,NEW WORLD BUFFET,LOS ANGELES,8520 S FIGUEROA ST,OW0238726
FA0057560,THE SLIPPER CLUTCH - ( 1ST LEVEL ),LOS ANGELES,8509 S FIGUEROA ST STE 101B,OW0001086
FA0039823,OK CHINESE FOOD FRIED CHICKEN AND HAMBURGER,LOS ANGELES,1249 N VINE ST,OW0005982
FA0251920,DAILY DONUT HOUSE,LOS ANGELES,3122 S SEPULVEDA BLVD,OW0182138
FA0242892,B TOBACCO & MARKET,LOS ANGELES,5175 W SAN FERNANDO RD,OW0106717
FA0172374,CENTURY MARKET,LOS ANGELES,3719 W SUNSET BLVD,OW0012751
FA0159060,BLISS ART HOUSE CAFE,LOS ANGELES,8400 S FIGUEROA ST,OW0001761
FA0004594,SUBWAY SANDWICHES SALADS,LOS ANGELES,1253 N VINE ST # 12,OW0024040
FA0160307,THE GENTLEMEN'S CLUB,LOS ANGELES,10101 VENICE BLVD,OW0243832
FA0009971,KOMBU,LOS ANGELES,1224 S ATLANTIC BLVD,OW0007944
FA0071291,S & P MARKET,LOS ANGELES,3534 E 1ST BLVD,OW0014216
FA0051388,COCOBELLA CREAMERY LLC,LOS ANGELES,2943 W SUNSET BLVD,OW0015286
FA0223628,NATALEE THAI,LOS ANGELES,4112 E WHITTIER BLVD,OW0102189
FA0245232,MI CABANA CAFE,LOS ANGELES,7311 N FIGUEROA ST,OW0123244
FA0243307,EL KIOSKO MEXICAN GRILL & EVENTS,LOS ANGELES,1905 8TH AVE,OW0008448
FA0067414,LOCAL,LOS ANGELES,1230 S WESTERN AVE,OW0012099
FA0024690,LA CANASTA,LOS ANGELES,4501 S ALAMEDA ST # #W-4,OW0229676
FA0175604,AFC SUSHI @ VONS #2655,LOS ANGELES,11619 SANTA MONICA BLVD,OW0229770
FA0143658,RESTAURANTE CENTROAMERICANO2,LOS ANGELES,1076 GAYLEY AVE,OW0022500
FA0020520,GRILL CITY & CRISPY TOWN MAIN KITCHEN,LOS ANGELES,317 S BROADWAY ST F9- F10,OW0238095
FA0160658,ROAD TO SEOUL,LOS ANGELES,3425 MOTOR AVE,OW0009215
FA0069489,SUPER BIONICOS,LOS ANGELES,3700 N FIGUEROA ST,OW0239835
FA0249604,JUQUILA REST,LOS ANGELES,5654 HOLLYWOOD BLVD,OW0099810
FA0009104,GRILL CITY - PREP KITCHEN,LOS ANGELES,6314 HOLLYWOOD BLVD,OW0230161
FA0050260,HOUSE OF MEATBALLS,LOS ANGELES,3580 E 1ST ST,OW0238037
FA0019382,BELCAMPO MEAT COMAPNY,LOS ANGELES,3500 W SUNSET BLVD,OW0245655
FA0249603,COFFEE COMMISSARY,LOS ANGELES,5410 W SAN FERNANDO RD,OW0127886
FA0138903,LA ABEJA,LOS ANGELES,6623 MELROSE AVE,OW0238076
FA0158151,NAREK MARKET INC,LOS ANGELES,6081 CENTER DR STE 201,OW0009301
FA0166978,THE PIE HOLE,LOS ANGELES,6636 SELMA AVE,OW0011437
FA0033860,BIRRIERIA CHALIO,LOS ANGELES,4648 HOLLYWOOD BLVD,OW0021208
FA0225404,DRAGON FLOWER,LOS ANGELES,2700 COLORADO BLVD STE 146,OW0242545
FA0225514,GOLDEN ROAD BREWING,LOS ANGELES,207 S VERMONT AVE,OW0125282
FA0005767,UMEDA,LOS ANGELES,4634 HOLLYWOOD BLVD,OW0005610
FA0242489,CINEMARK,LOS ANGELES,310 E PICO BLVD,OW0018416
FA0015281,THE CENTER BLESSED SACRAMENT CHURCH KITCHEN,LOS ANGELES,3909 W SUNSET BLVD,OW0002724
FA0244651,KISMET,LOS ANGELES,3575 WILSHIRE BLVD,OW0016229
FA0036978,VALERIO'S,LOS ANGELES,301 ROSSMORE AVE,OW0016382
FA0225959,LEELIN BAKERY AND CAFE (LOS ANGELES),LOS ANGELES,541 S SPRING ST # 110,OW0018608
FA0242417,MCCONNELL'S ICE CREAM,LOS ANGELES,1603 1/2 LA BREA AVE,OW0028997
FA0251764,CAFE ALY,LOS ANGELES,8440 BEVERLY BLVD,OW0033629
FA0164549,THE BLACK CAT,LOS ANGELES,3250 W OLYMPIC BLVD STE 311,OW0019524
FA0242464,BCD TOFU HOUSE,LOS ANGELES,241 W FLORENCE AVE,OW0005591
FA0006905,THE INN BETWEEN,LOS ANGELES,3831 BEVERLY BLVD,OW0020391
FA0072131,BLU JAM CAFE,LOS ANGELES,380 WORLD WAY T61,OW0034645
FA0056292,ROBERT'S RUSSIAN CUISINE,LOS ANGELES,6421 YORK BLVD,OW0245319
FA0037389,TACO BELL #28706,LOS ANGELES,6201 HOLLYWOOD BLVD # 128,OW0235493
FA0248041,FOOD PICNIC DAY,LOS ANGELES,3300 E CESAR E CHAVEZ AVE,OW0033452
FA0160310,TAQUERIA TIJUANA,LOS ANGELES,4001 WILSHIRE BLVD STE B,OW0183182
FA0071654,JOLLIBEE BEVERLY BLVD,LOS ANGELES,2408 S BARRINGTON AVE,OW0185311
FA0023453,STARBUCKS EVENING,LOS ANGELES,1142 S INDIANA ST,OW0244122
FA0071887,KENTUCK FRIED CHICKEN #187,LOS ANGELES,3229 HELMS AVE,OW0128097
FA0064453,PRESSED JUICERY,LOS ANGELES,1411 ECHO PARK AVE STE 101,OW0245619
FA0138170,LOS CINCO PUNTOS DELI,LOS ANGELES,834 S GRAND AVE,OW0125804
FA0032915,A CAFE,LOS ANGELES,506 W AVENUE 28,OW0010386
FA0167281,SUBWAY #6816,LOS ANGELES,300 S HOBART BLVD # 100,OW0242498
FA0035847,LA INDIANA HOME MADE TAMALES,LOS ANGELES,6201 HOLLYWOOD BLVD,OW0180397
FA0056956,TRADITIONS PUB,LOS ANGELES,2212 SUNSET BLVD,OW0013263
FA0071193,FATHER'S OFFICE,LOS ANGELES,2921 S FIGUEROA ST,OW0244993
FA0020874,COMBO A,LOS ANGELES,11200 COMPTON AVE,OW0032764
FA0053086,UNCLE JOHN'S CAFE,LOS ANGELES,750 S GRAND AVE # 30,OW0226883
FA0022727,EL RECREO ROOM,LOS ANGELES,1320 ECHO PARK AVE,OW0005067
FA0251376,YERIM,LOS ANGELES,801 S GRAND AVE STE #175,OW0226547
FA0239139,DUNKIN' DONUTS,LOS ANGELES,4003 WILSHIRE BLVD STE I,OW0009769
FA0021441,SILVERLAKE RAMEN 2 GO,LOS ANGELES,1260 S SOTO ST #4,OW0017964
FA0177226,JACK IN THE BOX #3166,LOS ANGELES,1728 S WESTERN AVE,OW0128395
FA0179821,EASY OUT MARKET,LOS ANGELES,610 S SERRANO AVE,OW0243312
FA0249928,FUNDAMENTAL,LOS ANGELES,8250 W BEVERLY BLVD,OW0004816
FA0018422,THE HOLLOWAY,LOS ANGELES,6007 E OLYMPIC BLVD,OW0019523
FA0164782,BIG WANGS,LOS ANGELES,1880 CENTURY PARK E STE 102,OW0023736
FA0251721,MOMOTA RAMEN HOUSE,LOS ANGELES,5900 W SUNSET BLVD,OW0246207
FA0160867,SABOR DE MI TIERRA,LOS ANGELES,5751 W SUNSET BLVD,OW0238265
FA0009776,SUBWAY #15830,LOS ANGELES,3311 MOTOR AVE,OW0003907
FA0247990,CAFE CONCERTO,LOS ANGELES,3280 GLENDALE BLVD,OW0005690
FA0173639,CHINA CATERING,LOS ANGELES,9701 AVALON BLVD,OW0178765
FA0049298,LITO'S CORK ROOM,LOS ANGELES,6081 CENTER DR #105,OW0242903
FA0251000,CELLAR RESTAURANT,LOS ANGELES,4001 WILSHIRE BLVD STE A,OW0100432
FA0014590,IXLB DIM SUM EATS,LOS ANGELES,5450 W SUNSET BLVD,OW0009104
FA0221954,DENNY'S #1144,LOS ANGELES,2735 S FIGUEROA ST,OW0007567
FA0013906,MAMA'S ORIGINAL PIZZA,LOS ANGELES,3120 S SEPULVEDA BLVD,OW0012864
FA0221455,ALLACQUA,LOS ANGELES,751 ECHO PARK AVE,OW0024200
FA0060792,LOS TRES AMIGOS MEAT MARKET,LOS ANGELES,8171 W SUNSET BLVD,OW0002565
FA0037206,BUFFALO WILD WINGS #472,LOS ANGELES,1509 S ROBERTSON BLVD,OW0025119
FA0165112,ARADO JAPANESE RESTAURANT,LOS ANGELES,1260 S SOTO ST STE 17,OW0022891
FA0248992,MCDONALD'S #10794,LOS ANGELES,380 WORLD WAY T51,OW0007295
FA0138306,STARBUCKS COFFEE #24005,LOS ANGELES,2912 S FIGUEROA ST,OW0035897
FA0057605,IFOOD CHINESE,LOS ANGELES,3182 W PICO BLVD,OW0236282
FA0038306,BEACON ECHO PARK,LOS ANGELES,1544 N WESTERN AVE,OW0245690
FA0171307,BAR MARMONT,LOS ANGELES,1708 S WESTERN AVE,OW0184221
FA0252435,TRATTORIA BELLA ROMA,LOS ANGELES,820 N WESTERN AVE STE #112,OW0238531
FA0242692,THAI SILK EXPRESS,LOS ANGELES,1316 VINE ST,OW0101341
FA0008287,STARBUCKS,LOS ANGELES,7912 BEVERLY BLVD,OW0005106
FA0053093,CARLS JR #321,LOS ANGELES,11814 S WILMINGTON AVE,OW0020939
FA0171703,MELKAM ETHIOPIAN RESTAURANT,LOS ANGELES,11812 S WILMINGTON AVE,OW0127715
FA0160865,EL RINCON OAXAQUENO,LOS ANGELES,11285 VENICE BLVD,OW0030105
FA0252553,CHIN'S TERIYAKI BBQ CHICKEN,LOS ANGELES,6305 YORK BLVD,OW0235212
FA0137447,TIMO'S BAKERY,LOS ANGELES,6316 N FIGUEROA ST,OW0037974
FA0021449,WINCHELL'S DONUTS HOUSE,LOS ANGELES,5710 SANTA MONICA BLVD,OW0020461
FA0059739,BENITO'S TACO SHOP,LOS ANGELES,2046 W PICO BLVD,OW0029500
FA0037873,CHINA GATE,LOS ANGELES,3063 W 8TH ST,OW0122070
FA0054829,SUBWAY SANDWICHES & SALADS,LOS ANGELES,380 WORLD WAY T49,OW0002051
FA0009018,SEEDS MARKET PLACE,LOS ANGELES,6320 N FIGUEROA ST,OW0022783
FA0008772,JOLLY DONUTS,LOS ANGELES,363 S FAIRFAX AVE # #A,OW0129385
FA0049410,RITE AID #5450,LOS ANGELES,2116 S LA BREA AVE,OW0007054
FA0048005,WABA GRILL FIGUEROA,LOS ANGELES,6521 S SEPULVEDA BLVD,OW0004239
FA0032011,LA CHINA OAXAQUENA,LOS ANGELES,1260 S SOTO ST STE 6,OW0019629
FA0046501,DON CARLOS VILLAGE RESTAURANT,LOS ANGELES,1312 ECHO PARK AVE,OW0021681
FA0240124,MYUNG GA JOKBAL,LOS ANGELES,5111 E OLYMPIC BLVD,OW0010062
FA0251802,VINO VOLO,LOS ANGELES,2936 E 4TH ST,OW0035605
FA0178480,OK CHINESE RESTAURANT,LOS ANGELES,3071 W 8TH ST,OW0022176
FA0243020,FRANK'S,LOS ANGELES,1929 HILLHURST AVE,OW0024152
FA0137956,FAMILY RESTAURANTE Y PUPUSERIA,LOS ANGELES,8020 BEVERLY BLVD,OW0002708
FA0026904,DINAH'S FAMILY RESTAURANT,LOS ANGELES,820 N WESTERN AVE STE 111,OW0128295
FA0062294,SAMURAI SUSHI AND TERIYAKI,LOS ANGELES,6480 SANTA MONICA BLVD,OW0005814
FA0164362,LOS BURRITOS,LOS ANGELES,4730 CRYSTAL SPRINGS DR,OW0016285
FA0011116,LA POBLANA MEAT MARKET #2,LOS ANGELES,380 WORLD WAY T55,OW0007331
FA0238790,MARISCOS EL JATO,LOS ANGELES,2020 W PICO BLVD,OW0024123
FA0065929,GOOPOJIB,LOS ANGELES,1722 S WESTERN AVE,OW0125371
FA0065280,ALCOVE CAFE & BAKERY,LOS ANGELES,601 SILVER LAKE BLVD,OW0127767
FA0023835,THE HABIT BURGER GRILL,LOS ANGELES,6081 CENTER DR STE #218,OW0249712
FA0156835,SWINGERS,LOS ANGELES,620 SILVER LAKE BLVD,OW0240196
